index,Booking_ID,num_adults,num_children,weekend_nights,week_nights,total_nights,meal_plan,car_parking,room_type,lead_time,arrival_year,arrival_month,arrival_day,arrival_season,mkt_segment,repeated_guest,num_prev_cancellations,num_prev_not_canceled,avg_price_room,num_sp_requests,booking_status,meal_plan_cod,room_type_cod,mkt_segment_cod,arrival_season_cod,booking_status_cod
18354,INN18355,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,23,2017,12,4,autumn,Corporate,0,0,0,50.0,0,No cancelada,1,1,2,0,0
18355,INN18356,2,0,2,4,6,Meal Plan 1,0,Room_Type 1,57,2018,2,27,spring,Online,0,0,0,59.21,1,No cancelada,1,1,4,1,0
18356,INN18357,2,0,0,3,3,Meal Plan 1,0,Room_Type 7,3,2018,9,22,summer,Online,0,0,0,146.60818181818183,1,No cancelada,1,7,4,2,0
18357,INN18358,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,141,2018,9,23,autumn,Online,0,0,0,128.8,1,No cancelada,1,1,4,0,0
18359,INN18360,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,22,2017,10,1,autumn,Online,0,0,0,88.17,1,No cancelada,1,1,4,0,0
18360,INN18361,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,88,2018,4,4,spring,Online,0,0,0,90.3,1,No cancelada,1,1,4,1,0
18361,INN18362,2,0,1,0,1,Not Selected,0,Room_Type 1,49,2018,7,11,autumn,Online,0,0,0,93.15,0,Cancelada,0,1,4,0,1
18362,INN18363,2,0,1,3,4,Meal Plan 1,0,Room_Type 4,103,2018,5,5,spring,Online,0,0,0,95.88,1,No cancelada,1,4,4,1,0
18363,INN18364,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,summer,Offline,0,0,0,115.0,0,Cancelada,2,1,3,2,1
18364,INN18365,2,0,2,0,2,Not Selected,0,Room_Type 1,18,2018,4,10,spring,Online,0,0,0,106.0,0,Cancelada,0,1,4,1,1
18365,INN18366,2,0,1,1,2,Meal Plan 1,0,Room_Type 1,28,2017,10,5,autumn,Offline,0,0,0,70.0,0,Cancelada,1,1,3,0,1
18366,INN18367,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,spring,Offline,0,0,0,85.0,0,No cancelada,1,1,3,1,0
18367,INN18368,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,196,2018,8,4,spring,Online,0,0,0,105.3,0,Cancelada,1,1,4,1,1
18368,INN18369,2,0,1,2,3,Meal Plan 2,0,Room_Type 1,105,2017,10,12,autumn,Offline,0,0,0,110.0,0,Cancelada,2,1,3,0,1
18369,INN18370,1,0,0,1,1,Not Selected,0,Room_Type 1,43,2018,11,3,spring,Online,0,0,0,88.0,3,No cancelada,0,1,4,1,0
18370,INN18371,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,57,2018,5,13,spring,Online,0,0,0,119.85,0,Cancelada,1,1,4,1,1
18371,INN18372,2,0,0,1,1,Meal Plan 1,0,Room_Type 4,11,2017,10,23,autumn,Online,0,0,0,136.0,0,No cancelada,1,4,4,0,0
18372,INN18373,1,0,1,0,1,Meal Plan 2,0,Room_Type 1,3,2018,2,8,summer,Online,0,0,0,129.0,1,No cancelada,2,1,4,2,0
18374,INN18375,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,16,2018,2,26,spring,Corporate,0,0,0,31.0,1,No cancelada,1,1,2,1,0
18375,INN18376,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,71,2018,6,17,spring,Offline,0,0,0,80.75,0,No cancelada,1,1,3,1,0
18376,INN18377,1,0,0,3,3,Meal Plan 1,0,Room_Type 4,16,2018,3,8,winter,Corporate,0,0,0,76.0,0,No cancelada,1,4,2,3,0
18377,INN18378,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,222,2018,9,3,summer,Online,0,0,0,99.6,1,No cancelada,1,1,4,2,0
18378,INN18379,2,0,1,2,3,Meal Plan 2,0,Room_Type 1,161,2018,3,25,spring,Offline,0,0,0,130.0,0,Cancelada,2,1,3,1,1
18379,INN18380,1,0,1,3,4,Meal Plan 2,0,Room_Type 1,49,2018,6,27,summer,Offline,0,0,0,72.0,0,No cancelada,2,1,3,2,0
18380,INN18381,1,0,1,1,2,Meal Plan 1,0,Room_Type 1,117,2018,2,28,spring,Offline,0,0,0,76.0,0,No cancelada,1,1,3,1,0
18381,INN18382,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,36,2018,10,16,autumn,Online,0,0,0,107.1,1,Cancelada,1,1,4,0,1
18382,INN18383,2,0,2,3,5,Not Selected,0,Room_Type 1,133,2018,8,21,spring,Online,0,0,0,70.04,2,No cancelada,0,1,4,1,0
18383,INN18384,1,0,1,1,2,Meal Plan 1,0,Room_Type 1,13,2018,7,11,autumn,Corporate,0,0,0,79.0,0,No cancelada,1,1,2,0,0
18384,INN18385,2,0,2,2,4,Meal Plan 1,0,Room_Type 4,38,2018,9,10,summer,Online,0,0,0,149.4,0,Cancelada,1,4,4,2,1
18385,INN18386,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,273,2018,5,13,spring,Offline,0,0,0,95.0,0,Cancelada,1,1,3,1,1
18386,INN18387,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,79,2018,6,16,spring,Offline,0,0,0,80.75,0,No cancelada,1,1,3,1,0
18387,INN18388,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,56,2018,3,10,winter,Online,0,0,0,73.95,1,No cancelada,1,1,4,3,0
18388,INN18389,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,26,2018,2,3,spring,Online,0,0,0,89.0,1,No cancelada,1,1,4,1,0
18389,INN18390,2,0,2,5,7,Meal Plan 1,0,Room_Type 1,52,2018,8,2,winter,Online,0,0,0,135.9,1,No cancelada,1,1,4,3,0
18390,INN18391,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,autumn,Offline,0,0,0,109.0,0,No cancelada,2,1,3,0,0
18391,INN18392,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,69,2018,6,27,summer,Online,0,0,0,111.9,0,Cancelada,1,1,4,2,1
18392,INN18393,2,0,1,0,1,Meal Plan 1,0,Room_Type 1,141,2017,9,20,summer,Offline,0,0,0,90.0,0,No cancelada,1,1,3,2,0
18393,INN18394,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,spring,Offline,0,0,0,75.0,0,Cancelada,1,1,3,1,1
18394,INN18395,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,1,2018,2,13,spring,Corporate,0,0,0,79.0,0,No cancelada,1,1,2,1,0
18395,INN18396,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,338,2018,10,7,autumn,Offline,0,0,0,90.67,1,No cancelada,1,1,3,0,0
18396,INN18397,1,0,1,1,2,Not Selected,0,Room_Type 1,121,2018,11,19,spring,Online,0,0,0,79.2,1,No cancelada,0,1,4,1,0
18397,INN18398,2,0,1,1,2,Meal Plan 1,0,Room_Type 1,3,2017,8,22,spring,Online,0,0,0,98.0,2,No cancelada,1,1,4,1,0
18398,INN18399,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,72,2018,2,12,spring,Offline,0,0,0,60.0,1,No cancelada,1,1,3,1,0
18399,INN18400,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,22,2017,11,3,spring,Offline,0,0,0,75.0,1,No cancelada,1,1,3,1,0
18400,INN18401,1,0,3,6,9,Meal Plan 1,0,Room_Type 1,2,2017,12,5,autumn,Corporate,0,0,0,91.67,0,No cancelada,1,1,2,0,0
18401,INN18402,1,0,2,1,3,Meal Plan 1,0,Room_Type 1,9,2018,2,21,spring,Online,0,0,0,85.0,0,Cancelada,1,1,4,1,1
18402,INN18403,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,64,2018,3,13,winter,Online,0,0,0,73.95,1,No cancelada,1,1,4,3,0
18403,INN18404,1,0,0,2,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,summer,Offline,0,0,0,87.0,0,No cancelada,2,1,3,2,0
18404,INN18405,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,160,2018,5,22,spring,Online,0,0,0,99.45,1,No cancelada,1,1,4,1,0
18405,INN18406,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,116,2018,5,4,spring,Offline,0,0,0,76.0,1,No cancelada,1,1,3,1,0
18406,INN18407,2,0,0,4,4,Meal Plan 1,0,Room_Type 2,201,2018,7,12,summer,Online,0,0,0,81.82,0,Cancelada,1,2,4,2,1
18407,INN18408,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,39,2017,10,23,autumn,Online,0,0,0,74.88,1,No cancelada,1,1,4,0,0
18408,INN18409,2,2,2,4,6,Meal Plan 1,0,Room_Type 6,156,2018,8,17,spring,Online,0,0,0,154.02545454545452,0,Cancelada,1,6,4,1,1
18409,INN18410,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,spring,Offline,0,0,0,52.0,0,Cancelada,1,1,3,1,1
18410,INN18411,2,0,1,4,5,Meal Plan 1,0,Room_Type 1,275,2018,10,5,autumn,Offline,0,0,0,90.0,0,Cancelada,1,1,3,0,1
18411,INN18412,2,0,1,4,5,Meal Plan 1,0,Room_Type 4,85,2018,7,13,summer,Online,0,0,0,91.48,1,No cancelada,1,4,4,2,0
18412,INN18413,2,0,0,2,2,Not Selected,0,Room_Type 1,44,2018,6,22,summer,Online,0,0,0,89.1,0,Cancelada,0,1,4,2,1
18413,INN18414,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,17,2017,9,14,summer,Offline,0,0,0,84.0,0,No cancelada,1,1,3,2,0
18414,INN18415,2,0,1,3,4,Not Selected,0,Room_Type 1,21,2018,10,3,autumn,Online,0,0,0,129.0,1,No cancelada,0,1,4,0,0
18415,INN18416,1,0,2,2,4,Meal Plan 1,0,Room_Type 4,55,2018,6,17,spring,Online,0,0,0,133.65,1,No cancelada,1,4,4,1,0
18416,INN18417,2,0,0,1,1,Meal Plan 1,0,Room_Type 4,13,2017,12,8,autumn,Online,0,0,0,97.0,1,No cancelada,1,4,4,0,0
18417,INN18418,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,38,2017,9,21,summer,Online,0,0,0,145.8,1,No cancelada,1,1,4,2,0
18418,INN18419,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,32,2018,10,10,autumn,Corporate,0,0,0,95.0,0,No cancelada,1,1,2,0,0
18419,INN18420,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,81,2017,7,26,summer,Online,0,0,0,76.5,1,Cancelada,1,1,4,2,1
18420,INN18421,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,9,2018,12,3,autumn,Online,0,0,0,89.89,0,No cancelada,1,1,4,0,0
18421,INN18422,2,0,0,3,3,Meal Plan 1,0,Room_Type 4,47,2017,11,11,autumn,Offline,0,0,0,60.0,0,No cancelada,1,4,3,0,0
18422,INN18423,1,0,1,3,4,Meal Plan 1,0,Room_Type 1,118,2018,6,6,spring,Offline,0,0,0,110.0,0,No cancelada,1,1,3,1,0
18423,INN18424,2,0,0,1,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,autumn,Offline,0,0,0,108.0,0,Cancelada,2,1,3,0,1
18424,INN18425,2,0,2,1,3,Not Selected,0,Room_Type 1,59,2018,3,13,winter,Online,0,0,0,67.5,0,No cancelada,0,1,4,3,0
18425,INN18426,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,47,2018,7,1,summer,Online,0,0,0,117.9,1,No cancelada,1,1,4,2,0
18426,INN18427,1,0,0,3,3,Meal Plan 1,0,Room_Type 4,67,2018,5,31,spring,Online,0,0,0,140.4,1,No cancelada,1,4,4,1,0
18427,INN18428,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,winter,Offline,0,0,0,52.0,0,No cancelada,1,1,3,3,0
18428,INN18429,2,0,1,2,3,Not Selected,0,Room_Type 1,56,2018,5,13,spring,Online,0,0,0,116.1,1,No cancelada,0,1,4,1,0
18429,INN18430,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,71,2018,12,2,winter,Offline,0,0,0,75.0,0,No cancelada,1,1,3,3,0
18430,INN18431,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,spring,Corporate,0,0,0,100.0,0,No cancelada,1,1,2,1,0
18431,INN18432,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,6,2018,9,8,summer,Online,0,0,0,161.5,2,No cancelada,1,1,4,2,0
18432,INN18433,1,0,0,4,4,Not Selected,0,Room_Type 1,1,2018,6,14,spring,Online,0,0,0,121.5,1,No cancelada,0,1,4,1,0
18433,INN18434,1,0,0,3,3,Not Selected,0,Room_Type 1,138,2018,11,30,spring,Online,0,0,0,82.2,2,No cancelada,0,1,4,1,0
18434,INN18435,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,autumn,Offline,0,0,0,100.0,0,No cancelada,1,1,3,0,0
18435,INN18436,1,0,1,1,2,Meal Plan 1,0,Room_Type 4,5,2018,9,12,summer,Aviation,1,2,1,110.0,0,No cancelada,1,4,0,2,0
18436,INN18437,1,0,2,1,3,Meal Plan 1,0,Room_Type 1,1,2018,2,28,spring,Offline,0,0,0,60.0,0,Cancelada,1,1,3,1,1
18437,INN18438,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,4,2018,8,5,spring,Online,0,0,0,151.0,1,No cancelada,1,1,4,1,0
18438,INN18439,2,1,0,2,2,Meal Plan 1,0,Room_Type 6,2,2018,11,25,spring,Offline,0,0,0,144.8,0,No cancelada,1,6,3,1,0
18439,INN18440,2,1,2,3,5,Meal Plan 1,0,Room_Type 4,40,2017,11,1,spring,Offline,0,0,0,60.0,1,No cancelada,1,4,3,1,0
18440,INN18441,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,spring,Offline,0,0,0,80.0,0,No cancelada,1,1,3,1,0
18441,INN18442,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,240,2018,10,27,autumn,Online,0,0,0,90.95,2,No cancelada,1,1,4,0,0
18442,INN18443,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,90,2017,8,23,spring,Online,0,0,0,76.5,0,No cancelada,1,1,4,1,0
18443,INN18444,2,0,1,1,2,Meal Plan 2,0,Room_Type 4,76,2018,11,19,spring,Online,0,0,0,146.8,3,No cancelada,2,4,4,1,0
18444,INN18445,2,0,1,1,2,Meal Plan 1,0,Room_Type 4,10,2018,5,9,spring,Online,0,0,0,126.0,1,No cancelada,1,4,4,1,0
18445,INN18446,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,summer,Offline,0,0,0,115.0,0,Cancelada,2,1,3,2,1
18446,INN18447,2,0,2,3,5,Meal Plan 1,0,Room_Type 2,73,2018,3,17,winter,Online,0,0,0,72.12,1,Cancelada,1,2,4,3,1
18447,INN18448,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,143,2018,9,22,summer,Online,0,0,0,129.6,0,Cancelada,1,1,4,2,1
18448,INN18449,2,0,0,4,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,autumn,Offline,0,0,0,140.0,1,No cancelada,2,1,3,0,0
18449,INN18450,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,39,2018,9,25,autumn,Online,0,0,0,129.7,0,No cancelada,1,1,4,0,0
18450,INN18451,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,spring,Offline,0,0,0,100.0,0,Cancelada,1,1,3,1,1
18451,INN18452,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,110,2017,12,9,autumn,Offline,0,0,0,70.0,0,No cancelada,1,1,3,0,0
18452,INN18453,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,autumn,Offline,0,0,0,110.0,0,Cancelada,1,1,3,0,1
18453,INN18454,2,1,1,3,4,Meal Plan 1,0,Room_Type 4,6,2018,8,25,spring,Online,0,0,0,145.9,0,Cancelada,1,4,4,1,1
18454,INN18455,2,0,2,0,2,Meal Plan 1,1,Room_Type 1,2,2018,1,3,winter,Online,0,0,0,80.6,0,No cancelada,1,1,4,3,0
18455,INN18456,1,0,1,4,5,Meal Plan 1,0,Room_Type 1,29,2018,3,2,winter,Online,0,0,0,78.2,0,Cancelada,1,1,4,3,1
18456,INN18457,2,0,0,2,2,Meal Plan 1,0,Room_Type 4,85,2018,5,26,spring,Online,0,0,0,140.4,1,Cancelada,1,4,4,1,1
18457,INN18458,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,85,2018,4,1,spring,Online,0,0,0,81.9,0,No cancelada,1,1,4,1,0
18458,INN18459,2,0,1,3,4,Meal Plan 1,0,Room_Type 4,77,2018,9,19,summer,Online,0,0,0,149.4,2,No cancelada,1,4,4,2,0
18459,INN18460,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,5,2018,8,24,spring,Complementary,1,0,9,66.39363636363636,2,No cancelada,1,1,1,1,0
18460,INN18461,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,spring,Offline,0,0,0,130.0,0,Cancelada,1,1,3,1,1
18461,INN18462,1,0,2,1,3,Meal Plan 1,0,Room_Type 1,116,2018,2,28,spring,Offline,0,0,0,61.0,0,Cancelada,1,1,3,1,1
18462,INN18463,2,1,1,4,5,Meal Plan 1,0,Room_Type 1,133,2018,9,19,summer,Online,0,0,0,156.15,3,No cancelada,1,1,4,2,0
18463,INN18464,2,0,0,1,1,Not Selected,0,Room_Type 1,1,2017,9,23,autumn,Online,0,0,0,152.0,0,No cancelada,0,1,4,0,0
18464,INN18465,2,0,2,1,3,Meal Plan 1,0,Room_Type 4,283,2018,10,23,autumn,Online,0,0,0,111.3,1,Cancelada,1,4,4,0,1
18465,INN18466,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,221,2017,10,17,autumn,Offline,0,0,0,65.0,0,No cancelada,1,1,3,0,0
18466,INN18467,2,1,0,2,2,Meal Plan 1,1,Room_Type 1,17,2018,7,26,summer,Online,0,0,0,127.57181818181817,2,No cancelada,1,1,4,2,0
18467,INN18468,1,0,3,7,10,Meal Plan 1,0,Room_Type 1,10,2018,12,2,winter,Online,0,0,0,76.59,0,No cancelada,1,1,4,3,0
18468,INN18469,2,1,0,2,2,Meal Plan 1,1,Room_Type 1,50,2018,10,5,autumn,Online,0,0,0,144.0,2,No cancelada,1,1,4,0,0
18469,INN18470,3,0,2,4,6,Meal Plan 1,0,Room_Type 4,288,2018,12,25,winter,Online,0,0,0,107.38,0,No cancelada,1,4,4,3,0
18470,INN18471,2,0,0,1,1,Not Selected,0,Room_Type 1,5,2018,8,17,spring,Online,0,0,0,118.0,2,No cancelada,0,1,4,1,0
18471,INN18472,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,10,2018,6,23,summer,Online,0,0,0,91.0,1,No cancelada,1,1,4,2,0
18472,INN18473,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,summer,Offline,0,0,0,120.0,0,Cancelada,1,1,3,2,1
18473,INN18474,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,summer,Offline,0,0,0,101.5,0,No cancelada,2,1,3,2,0
18474,INN18475,2,0,1,1,2,Meal Plan 1,0,Room_Type 1,29,2018,9,17,summer,Offline,0,0,0,95.0,0,No cancelada,1,1,3,2,0
18475,INN18476,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,153,2018,10,19,autumn,Offline,0,0,0,89.76,0,Cancelada,1,1,3,0,1
18476,INN18477,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,70,2018,6,3,spring,Offline,0,0,0,100.0,0,No cancelada,1,1,3,1,0
18477,INN18478,2,1,2,5,7,Meal Plan 1,0,Room_Type 1,101,2018,12,21,winter,Online,0,0,0,122.0,2,Cancelada,1,1,4,3,1
18478,INN18479,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,20,2017,9,29,autumn,Online,0,0,0,136.67,2,No cancelada,1,1,4,0,0
18479,INN18480,3,0,0,3,3,Meal Plan 1,0,Room_Type 1,54,2018,4,5,spring,Offline,0,0,0,105.0,1,No cancelada,1,1,3,1,0
18480,INN18481,2,0,1,0,1,Meal Plan 1,0,Room_Type 4,0,2018,1,3,winter,Online,0,0,0,99.0,0,No cancelada,1,4,4,3,0
18481,INN18482,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,32,2018,9,9,summer,Online,0,0,0,135.9,2,No cancelada,1,1,4,2,0
18482,INN18483,2,0,0,3,3,Not Selected,0,Room_Type 1,36,2018,10,25,autumn,Online,0,0,0,109.0,2,No cancelada,0,1,4,0,0
18483,INN18484,2,0,2,2,4,Not Selected,0,Room_Type 1,85,2018,7,17,summer,Online,0,0,0,94.5,0,Cancelada,0,1,4,2,1
18484,INN18485,2,2,2,0,2,Meal Plan 1,0,Room_Type 6,134,2018,7,24,summer,Online,0,0,0,154.02545454545452,0,Cancelada,1,6,4,2,1
18485,INN18486,1,0,0,3,3,Not Selected,0,Room_Type 1,25,2018,5,10,spring,Online,0,0,0,129.0,0,No cancelada,0,1,4,1,0
18486,INN18487,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,258,2018,9,29,autumn,Online,0,0,0,106.2,1,Cancelada,1,1,4,0,1
18487,INN18488,3,0,0,3,3,Meal Plan 1,0,Room_Type 4,53,2018,4,7,spring,Online,0,0,0,137.7,1,No cancelada,1,4,4,1,0
18488,INN18489,2,0,0,3,3,Meal Plan 1,0,Room_Type 4,95,2018,8,25,spring,Online,0,0,0,131.4,1,No cancelada,1,4,4,1,0
18489,INN18490,2,0,1,2,3,Not Selected,0,Room_Type 1,52,2018,10,17,autumn,Online,0,0,0,108.0,0,Cancelada,0,1,4,0,1
18490,INN18491,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,0,2017,12,20,autumn,Offline,0,0,0,58.0,0,No cancelada,1,1,3,0,0
18491,INN18492,3,0,0,1,1,Meal Plan 1,0,Room_Type 4,146,2018,7,8,summer,Online,0,0,0,146.7,2,No cancelada,1,4,4,2,0
18492,INN18493,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,4,2018,9,19,summer,Corporate,1,0,1,65.0,0,No cancelada,1,1,2,2,0
18493,INN18494,2,0,3,7,10,Meal Plan 1,0,Room_Type 2,232,2018,8,1,spring,Online,0,0,0,81.82,2,Cancelada,1,2,4,1,1
18494,INN18495,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,7,2018,5,5,spring,Offline,0,0,0,144.0,0,No cancelada,1,1,3,1,0
18495,INN18496,2,0,2,0,2,Meal Plan 2,0,Room_Type 1,386,2018,10,23,autumn,Offline,0,0,0,115.0,1,Cancelada,2,1,3,0,1
18496,INN18497,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,autumn,Offline,0,0,0,52.0,0,No cancelada,1,1,3,0,0
18497,INN18498,2,0,2,1,3,Meal Plan 2,0,Room_Type 1,131,2017,8,15,spring,Offline,0,0,0,94.5,0,No cancelada,2,1,3,1,0
18498,INN18499,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,16,2018,1,24,winter,Online,0,0,0,87.3,0,No cancelada,1,1,4,3,0
18499,INN18500,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,36,2018,12,1,autumn,Online,0,0,0,68.07,1,No cancelada,1,1,4,0,0
18500,INN18501,2,0,0,3,3,Not Selected,0,Room_Type 1,157,2018,6,30,summer,Online,0,0,0,85.5,0,Cancelada,0,1,4,2,1
18501,INN18502,1,0,1,0,1,Meal Plan 1,1,Room_Type 1,26,2018,8,8,summer,Corporate,0,0,0,65.0,0,No cancelada,1,1,2,2,0
18502,INN18503,2,0,0,1,1,Meal Plan 1,0,Room_Type 4,43,2018,5,14,spring,Online,0,0,0,140.4,0,Cancelada,1,4,4,1,1
18503,INN18504,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,9,2018,9,25,autumn,Offline,0,0,0,90.0,0,Cancelada,1,1,3,0,1
18504,INN18505,2,0,2,3,5,Meal Plan 1,0,Room_Type 4,34,2018,10,15,autumn,Online,0,0,0,166.8,2,No cancelada,1,4,4,0,0
18505,INN18506,1,0,1,0,1,Meal Plan 1,0,Room_Type 5,0,2018,10,3,autumn,Online,0,0,0,156.0,0,No cancelada,1,5,4,0,0
18506,INN18507,2,1,0,1,1,Meal Plan 1,0,Room_Type 1,111,2018,7,16,summer,Online,0,0,0,121.5,1,No cancelada,1,1,4,2,0
18507,INN18508,3,0,2,1,3,Meal Plan 1,0,Room_Type 1,89,2018,9,25,autumn,Offline,0,0,0,127.33,0,Cancelada,1,1,3,0,1
18508,INN18509,2,1,2,1,3,Meal Plan 1,0,Room_Type 1,50,2018,11,5,spring,Online,0,0,0,114.09,0,Cancelada,1,1,4,1,1
18509,INN18510,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,132,2018,7,1,summer,Offline,0,0,0,72.25,0,No cancelada,1,1,3,2,0
18510,INN18511,2,1,0,2,2,Meal Plan 1,0,Room_Type 1,2,2017,8,21,spring,Online,0,0,0,123.5,3,No cancelada,1,1,4,1,0
18511,INN18512,2,0,0,4,4,Not Selected,0,Room_Type 1,179,2018,10,26,autumn,Online,0,0,0,80.1,1,No cancelada,0,1,4,0,0
18512,INN18513,2,0,1,1,2,Meal Plan 2,0,Room_Type 1,88,2017,10,5,autumn,Offline,0,0,0,112.2,0,No cancelada,2,1,3,0,0
18513,INN18514,3,0,1,1,2,Meal Plan 1,0,Room_Type 1,169,2018,8,22,spring,Online,0,0,0,137.7,0,Cancelada,1,1,4,1,1
18514,INN18515,2,1,1,1,2,Meal Plan 1,0,Room_Type 1,105,2018,12,26,winter,Online,0,0,0,83.05,0,No cancelada,1,1,4,3,0
18515,INN18516,2,0,2,4,6,Meal Plan 1,0,Room_Type 1,160,2018,4,27,spring,Offline,0,0,0,90.0,0,Cancelada,1,1,3,1,1
18516,INN18517,2,0,2,6,8,Meal Plan 1,0,Room_Type 1,49,2017,10,23,autumn,Online,0,0,0,94.5,1,No cancelada,1,1,4,0,0
18517,INN18518,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,9,2017,12,5,autumn,Online,0,0,0,65.91,0,No cancelada,1,1,4,0,0
18518,INN18519,2,0,2,1,3,Not Selected,0,Room_Type 1,28,2018,8,21,spring,Online,0,0,0,134.37,1,No cancelada,0,1,4,1,0
18519,INN18520,2,0,0,2,2,Meal Plan 1,1,Room_Type 1,30,2018,7,12,summer,Online,0,0,0,144.9,1,No cancelada,1,1,4,2,0
18520,INN18521,2,0,1,0,1,Meal Plan 1,0,Room_Type 7,9,2018,9,11,autumn,Complementary,0,0,0,115.54727272727273,2,No cancelada,1,7,1,0,0
18521,INN18522,2,0,0,1,1,Not Selected,0,Room_Type 1,6,2018,9,22,summer,Online,0,0,0,159.0,3,No cancelada,0,1,4,2,0
18522,INN18523,1,0,1,1,2,Meal Plan 1,0,Room_Type 1,42,2018,8,15,spring,Offline,0,0,0,72.0,0,Cancelada,1,1,3,1,1
18523,INN18524,2,0,0,4,4,Not Selected,0,Room_Type 1,57,2018,3,30,spring,Online,0,0,0,76.76,0,Cancelada,0,1,4,1,1
18524,INN18525,2,0,0,3,3,Meal Plan 1,0,Room_Type 4,130,2018,9,29,autumn,Online,0,0,0,139.5,2,No cancelada,1,4,4,0,0
18525,INN18526,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,1,6,winter,Online,0,0,0,73.9,0,No cancelada,1,1,4,3,0
18526,INN18527,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,2,2018,11,20,spring,Online,0,0,0,91.38,1,No cancelada,1,1,4,1,0
